key,year,title,url
guerraoui-etal-2023-teach,2023,Teach Me How to Argue: A Survey on {NLP} Feedback Systems in Argumentation,https://aclanthology.org/2023.argmining-1.3/
rahmani-etal-2023-survey,2023,A Survey on Asking Clarification Questions Datasets in Conversational Systems,https://aclanthology.org/2023.acl-long.152/
wang-etal-2023-survey,2023,A Survey on Zero Pronoun Translation,https://aclanthology.org/2023.acl-long.187/
qiao-etal-2023-reasoning,2023,Reasoning with Language Model Prompting: A Survey,https://aclanthology.org/2023.acl-long.294/
zan-etal-2023-large,2023,Large Language Models Meet {NL}2{C}ode: A Survey,https://aclanthology.org/2023.acl-long.411/
deng-etal-2023-product,2023,Product Question Answering in {E}-Commerce: A Survey,https://aclanthology.org/2023.acl-long.667/
zhang-etal-2023-survey-efficient,2023,A Survey for Efficient Open Domain Question Answering,https://aclanthology.org/2023.acl-long.808/
lu-etal-2023-survey,2023,A Survey of Deep Learning for Mathematical Reasoning,https://aclanthology.org/2023.acl-long.817/
jansen-2022-systematic,2022,A Systematic Survey of Text Worlds as Embodied Natural Language Environments,https://aclanthology.org/2022.wordplay-1.1/
mosca-etal-2022-explaining,2022,Explaining Neural {NLP} Models for the Joint Analysis of Open-and-Closed-Ended Survey Answers,https://aclanthology.org/2022.trustnlp-1.5/
berhe-etal-2022-survey,2022,Survey on Narrative Structure: from Linguistic Theories to Automatic Extraction Approaches,https://aclanthology.org/2022.tal-1.3/
guo-etal-2022-survey,2022,A Survey on Automated Fact-Checking,https://aclanthology.org/2022.tacl-1.11/
osborne-etal-2022-survey,2022,A Survey of Text Games for Reinforcement Learning Informed by Natural Language,https://aclanthology.org/2022.tacl-1.51/
sajjad-etal-2022-neuron,2022,Neuron-level Interpretation of Deep {NLP} Models: A Survey,https://aclanthology.org/2022.tacl-1.74/
wang-etal-2022-survey,2022,A Survey on Cross-Lingual Summarization,https://aclanthology.org/2022.tacl-1.75/
jacqmin-etal-2022-follow,2022,``Do you follow me?'': A Survey of Recent Approaches in Dialogue State Tracking,https://aclanthology.org/2022.sigdial-1.33/
shinde-etal-2022-extractive,2022,An Extractive-Abstractive Approach for Multi-document Summarization of Scientific Articles for Literature Review,https://aclanthology.org/2022.sdp-1.25/
tsereteli-etal-2022-overview,2022,Overview of the {SV}-Ident 2022 Shared Task on Survey Variable Identification in Social Science Publications,https://aclanthology.org/2022.sdp-1.29/
skubic-fiser-2022-parliamentary,2022,Parliamentary Discourse Research in Sociology: Literature Review,https://aclanthology.org/2022.parlaclarin-1.12/
park-jeoung-2022-raison,2022,Raison d'{\^e}tre of the benchmark dataset: A Survey of Current Practices of Benchmark Dataset Sharing Platforms,https://aclanthology.org/2022.nlppower-1.1/
sundar-heck-2022-multimodal,2022,Multimodal Conversational {AI}: A Survey of Datasets and Approaches,https://aclanthology.org/2022.nlp4convai-1.12/
voigt-etal-2022-survey,2022,The Why and The How: A Survey on Natural Language Interaction in Visualization,https://aclanthology.org/2022.naacl-main.27/
lee-etal-2022-meta,2022,Meta Learning for Natural Language Processing: A Survey,https://aclanthology.org/2022.naacl-main.49/
wang-etal-2022-measure,2022,Measure and Improve Robustness in {NLP} Models: A Survey,https://aclanthology.org/2022.naacl-main.339/
goncalo-oliveira-etal-2022-brief,2022,A Brief Survey of Textual Dialogue Corpora,https://aclanthology.org/2022.lrec-1.135/
yadav-sitaram-2022-survey,2022,A Survey of Multilingual Models for Automatic Speech Recognition,https://aclanthology.org/2022.lrec-1.542/
vargas-etal-2022-rhetorical,2022,Rhetorical Structure Approach for Online Deception Detection: A Survey,https://aclanthology.org/2022.lrec-1.635/
nwafor-andy-2022-survey,2022,A Survey of Machine Translation Tasks on {N}igerian Languages,https://aclanthology.org/2022.lrec-1.695/
yu-etal-2022-automatic,2022,Automatic Speech Recognition Datasets in {C}antonese: A Survey and New Dataset,https://aclanthology.org/2022.lrec-1.696/
arreerard-etal-2022-survey,2022,Survey on {T}hai {NLP} Language Resources and Tools,https://aclanthology.org/2022.lrec-1.697/
hartmann-sonntag-2022-survey,2022,A survey on improving {NLP} models with human explanations,https://aclanthology.org/2022.lnls-1.5/
nordhoff-kramer-2022-imtvault,2022,{IMTV}ault: Extracting and Enriching Low-resource Language Interlinear Glossed Text from Grammatical Descriptions and Typological Survey Articles,https://aclanthology.org/2022.ldl-1.3/
khan-etal-2022-survey,2022,"A Survey of Guidelines and Best Practices for the Generation, Interlinking, Publication, and Validation of Linguistic Linked Data",https://aclanthology.org/2022.ldl-1.9/
marini-2022-croatpas,2022,{C}roa{TPAS}: A Survey-based Evaluation,https://aclanthology.org/2022.isa-1.10/
huidrom-belz-2022-survey,2022,A Survey of Recent Error Annotation Schemes for Automatically Generated Text,https://aclanthology.org/2022.gem-1.33/
hardalov-etal-2022-survey,2022,A Survey on Stance Detection for Mis- and Disinformation Identification,https://aclanthology.org/2022.findings-naacl.94/
yu-etal-2022-beyond,2022,Beyond Counting Datasets: A Survey of Multilingual Dataset Construction and Necessary Resources,https://aclanthology.org/2022.findings-emnlp.273/
zhang-etal-2022-survey,2022,A Survey of Active Learning for Natural Language Processing,https://aclanthology.org/2022.emnlp-main.414/
ali-hassan-2022-survey,2022,A Survey of Computational Framing Analysis Approaches,https://aclanthology.org/2022.emnlp-main.633/
pluymaekers-2022-well,2022,How well do real-time machine translation apps perform in practice? Insights from a literature review,https://aclanthology.org/2022.eamt-1.8/
girletti-2022-working,2022,Working with Pre-translated Texts: Preliminary Findings from a Survey on Post-editing and Revision Practices in {S}wiss Corporate In-house Language Services,https://aclanthology.org/2022.eamt-1.30/
zeng-li-2022-survey,2022,"A Survey in Automatic Irony Processing: Linguistic, Cognitive, and Multi-{X} Perspectives",https://aclanthology.org/2022.coling-1.69/
deng-etal-2022-recent,2022,Recent Advances in Text-to-{SQL}: A Survey of What We Have and What We Expect,https://aclanthology.org/2022.coling-1.190/
salchner-jatowt-2022-survey,2022,A Survey of Automatic Text Summarization Using Graph Neural Networks,https://aclanthology.org/2022.coling-1.536/
alam-etal-2022-survey,2022,A Survey on Multimodal Disinformation Detection,https://aclanthology.org/2022.coling-1.576/
ronningstad-etal-2022-entity,2022,Entity-Level Sentiment Analysis ({ELSA}): An Exploratory Task Survey,https://aclanthology.org/2022.coling-1.589/
haddow-etal-2022-survey,2022,Survey of Low-Resource Machine Translation,https://aclanthology.org/2022.cl-3.6/
jin-etal-2022-deep,2022,Deep Learning for Text Style Transfer: A Survey,https://aclanthology.org/2022.cl-1.6/
li-etal-2022-ji-qi,2022,机器音译研究综述(Survey on Machine Transliteration),https://aclanthology.org/2022.ccl-1.29/
bassignana-plank-2022-mean,2022,What Do You Mean by Relation Extraction? A Survey on Datasets and Study on Scientific Relation Classification,https://aclanthology.org/2022.acl-srw.7/
meade-etal-2022-empirical,2022,An Empirical Survey of the Effectiveness of Debiasing Techniques for Pre-trained Language Models,https://aclanthology.org/2022.acl-long.132/
valizadeh-parde-2022-ai,2022,The {AI} Doctor Is In: A Survey of Task-Oriented Dialogue Systems for Healthcare Applications,https://aclanthology.org/2022.acl-long.458/
gu-etal-2022-vision,2022,"Vision-and-Language Navigation: A Survey of Tasks, Methods, and Future Directions",https://aclanthology.org/2022.acl-long.524/
vanderlyn-etal-2022-toward,2022,Toward Implicit Reference in Dialog: A Survey of Methods and Data,https://aclanthology.org/2022.aacl-main.45/
schneider-etal-2022-decade,2022,A Decade of Knowledge Graphs in Natural Language Processing: A Survey,https://aclanthology.org/2022.aacl-main.46/
kraft-usbeck-2022-lifecycle,2022,The Lifecycle of ``Facts'': A Survey of Social Bias in Knowledge Graphs,https://aclanthology.org/2022.aacl-main.49/
lertvittayakumjorn-toni-2021-explanation,2021,Explanation-Based Human Debugging of {NLP} Models: A Survey,https://aclanthology.org/2021.tacl-1.90/
bannour-etal-2021-evaluating,2021,Evaluating the carbon footprint of {NLP} methods: a survey and analysis of existing tools,https://aclanthology.org/2021.sustainlp-1.2/
balaraman-etal-2021-recent,2021,Recent Neural Methods on Dialogue State Tracking for Task-Oriented Dialogue Systems: A Survey,https://aclanthology.org/2021.sigdial-1.25/
mahajan-shaikh-2021-need,2021,On the Need for Thoughtful Data Collection for Multi-Party Dialogue: A Survey of Available Corpora and Collection Methods,https://aclanthology.org/2021.sigdial-1.36/
lu-lu-2021-survey,2021,A Survey of Approaches to Automatic Question Generation:from 2019 to Early 2021,https://aclanthology.org/2021.rocling-1.21/
djabri-caro-quintana-2021-introducing-linguistic,2021,"Introducing linguistic transformation to improve translation memory retrieval. Results of a professional translators' survey for {S}panish, {F}rench and {A}rabic",https://aclanthology.org/2021.ranlp-srw.7/
boldsen-wahlberg-2021-survey,2021,Survey and reproduction of computational approaches to dating of historical texts,https://aclanthology.org/2021.nodalida-main.15/
tuggener-etal-2021-summarizing,2021,Are We Summarizing the Right Way? A Survey of Dialogue Summarization Data Sets,https://aclanthology.org/2021.newsum-1.12/
thawani-etal-2021-representing,2021,Representing Numbers in {NLP}: a Survey and a Vision,https://aclanthology.org/2021.naacl-main.53/
ramesh-kashyap-etal-2021-domain,2021,Domain Divergences: A Survey and Empirical Analysis,https://aclanthology.org/2021.naacl-main.147/
hedderich-etal-2021-survey,2021,A Survey on Recent Approaches for Natural Language Processing in Low-Resource Scenarios,https://aclanthology.org/2021.naacl-main.201/
han-etal-2021-translation,2021,Translation Quality Assessment: A Brief Survey on Manual and Automatic Methods,https://aclanthology.org/2021.motra-1.3/
bazoge-2021-revue,2021,Revue de la litt{\'e}rature : entrep{\^o}ts de donn{\'e}es biom{\'e}dicales et traitement automatique de la langue (Literature review : biomedical data warehouse and natural language processing ),https://aclanthology.org/2021.jeptalnrecital-recital.8/
khalilia-etal-2021-quality,2021,The Quality of Lexical Semantic Resources: A Survey,https://aclanthology.org/2021.icnlsp-1.14/
wang-etal-2021-putting,2021,Putting Humans in the Natural Language Processing Loop: A Survey,https://aclanthology.org/2021.hcinlp-1.8/
hamalainen-alnajjar-2021-human,2021,Human Evaluation of Creative {NLG} Systems: An Interdisciplinary Survey on Recent Papers,https://aclanthology.org/2021.gem-1.9/
feng-etal-2021-survey,2021,A Survey of Data Augmentation Approaches for {NLP},https://aclanthology.org/2021.findings-acl.84/
wu-etal-2021-natural,2021,Natural Language Processing Meets Quantum Physics: A Survey and Categorization,https://aclanthology.org/2021.emnlp-main.254/
zhou-bhat-2021-paraphrase,2021,Paraphrase Generation: A Survey of the State of the Art,https://aclanthology.org/2021.emnlp-main.414/
dzendzik-etal-2021-english,2021,{E}nglish Machine Reading Comprehension Datasets: A Survey,https://aclanthology.org/2021.emnlp-main.693/
belz-etal-2021-systematic,2021,A Systematic Review of Reproducibility Research in Natural Language Processing,https://aclanthology.org/2021.eacl-main.29/
ignatius-thayasivam-2021-survey,2021,A Survey on Paralinguistics in {T}amil Speech Processing,https://aclanthology.org/2021.dravidianlangtech-1.12/
zhang-etal-2021-brief,2021,A Brief Survey and Comparative Study of Recent Development of Pronoun Coreference Resolution in {E}nglish,https://aclanthology.org/2021.crac-1.1/
lu-poesio-2021-coreference,2021,Coreference Resolution for the Biomedical Domain: A Survey,https://aclanthology.org/2021.crac-1.2/
founta-specia-2021-survey,2021,A Survey of Online Hate Speech through the Causal Lens,https://aclanthology.org/2021.cinlp-1.6/
rao-etal-2021-yue,2021,阅读分级相关研究综述(A Survey of Leveled Reading),https://aclanthology.org/2021.ccl-1.62/
tyers-howell-2021-survey,2021,A survey of part-of-speech tagging approaches applied to K{'}iche',https://aclanthology.org/2021.americasnlp-1.6/
vecchi-etal-2021-towards,2021,Towards Argument Mining for Social Good: A Survey,https://aclanthology.org/2021.acl-long.107/
dogruoz-etal-2021-survey,2021,A Survey of Code-switching: Linguistic and Social Perspectives for Language Technologies,https://aclanthology.org/2021.acl-long.131/
field-etal-2021-survey,2021,"A Survey of Race, Racism, and Anti-Racism in {NLP}",https://aclanthology.org/2021.acl-long.149/
wang-etal-2020-empirical,2020,An Empirical Survey of Unsupervised Text Representation Methods on {T}witter Data,https://aclanthology.org/2020.wnut-1.27/
nguyen-2020-survey,2020,A survey of embedding models of entities and relationships for knowledge graph completion,https://aclanthology.org/2020.textgraphs-1.1/
johnson-wolfe-2020-survey,2020,A survey of Shading Techniques for Facial Deformations on Sign Language Avatars,https://aclanthology.org/2020.signlang-1.17/
robin-etal-2020-term,2020,A Term Extraction Approach to Survey Analysis in Health Care,https://aclanthology.org/2020.lrec-1.254/
neveol-etal-2020-medline,2020,"{MEDLINE} as a Parallel Corpus: a Survey to Gain Insight on {F}rench-, {S}panish- and {P}ortuguese-speaking Authors' Abstract Writing Practice",https://aclanthology.org/2020.lrec-1.453/
pasini-camacho-collados-2020-short,2020,A Short Survey on Sense-Annotated Corpora,https://aclanthology.org/2020.lrec-1.706/
silberer-etal-2020-object,2020,Object Naming in Language and Vision: A Survey and a New Dataset,https://aclanthology.org/2020.lrec-1.710/
oshikawa-etal-2020-survey,2020,A Survey on Natural Language Processing for Fake News Detection,https://aclanthology.org/2020.lrec-1.747/
amin-burghardt-2020-survey,2020,A Survey on Approaches to Computational Humor Generation,https://aclanthology.org/2020.latechclfl-1.4/
poliak-2020-survey,2020,A survey on Recognizing Textual Entailment as an {NLP} Evaluation,https://aclanthology.org/2020.eval4nlp-1.10/
xia-etal-2020-bert,2020,Which *{BERT}? {A} Survey Organizing Contextualized Encoders,https://aclanthology.org/2020.emnlp-main.608/
iacob-etal-2020-neural,2020,Neural Approaches for Natural Language Interfaces to Databases: A Survey,https://aclanthology.org/2020.coling-main.34/
louvan-magnini-2020-recent,2020,Recent Neural Methods on Slot Filling and Intent Classification for Task-Oriented Dialogue Systems: A Survey,https://aclanthology.org/2020.coling-main.42/
jawahar-etal-2020-automatic,2020,Automatic Detection of Machine Generated Text: A Critical Survey,https://aclanthology.org/2020.coling-main.208/
li-etal-2020-context,2020,Context Dependent Semantic Parsing: A Survey,https://aclanthology.org/2020.coling-main.226/
han-etal-2020-survey,2020,A Survey of Unsupervised Dependency Parsing,https://aclanthology.org/2020.coling-main.227/
gupta-etal-2020-conversational,2020,Conversational Machine Comprehension: a Literature Review,https://aclanthology.org/2020.coling-main.247/
kobayashi-ng-2020-bridging,2020,Bridging Resolution: A Survey of the State of the Art,https://aclanthology.org/2020.coling-main.331/
kotonya-toni-2020-explainable,2020,Explainable Automated Fact-Checking: A Survey,https://aclanthology.org/2020.coling-main.474/
stajner-yenikent-2020-survey,2020,A Survey of Automatic Personality Detection from Texts,https://aclanthology.org/2020.coling-main.553/
biesialska-etal-2020-continual,2020,Continual Lifelong Learning in Natural Language Processing: A Survey,https://aclanthology.org/2020.coling-main.574/
ramponi-plank-2020-neural,2020,Neural Unsupervised Domain Adaptation in {NLP}{---}{A} Survey,https://aclanthology.org/2020.coling-main.603/
alva-manchego-etal-2020-data,2020,Data-Driven Sentence Simplification: Survey and Benchmark,https://aclanthology.org/2020.cl-1.4/
hu-liu-2020-xiao,2020,小样本关系分类研究综述(Few-Shot Relation Classification: A Survey),https://aclanthology.org/2020.ccl-1.34/
diaz-etal-2020-survey,2020,A Survey of Qualitative Error Analysis for Neural Machine Translation Systems,https://aclanthology.org/2020.amta-user.3/
blodgett-etal-2020-language,2020,Language (Technology) is Power: A Critical Survey of ``Bias'' in {NLP},https://aclanthology.org/2020.acl-main.485/
danilevsky-etal-2020-survey,2020,A Survey of the State of Explainable {AI} for Natural Language Processing,https://aclanthology.org/2020.aacl-main.46/
clinciu-hastie-2019-survey,2019,A Survey of Explainable {AI} Terminology,https://aclanthology.org/W19-8403/
partanen-rueter-2019-survey,2019,Survey of {U}ralic {U}niversal {D}ependencies development,https://aclanthology.org/W19-8009/
drewes-2019-survey,2019,A Survey of Recent Advances in Efficient Parsing for Graph Grammars,https://aclanthology.org/W19-3102/
pavlopoulos-etal-2019-survey,2019,A Survey on Biomedical Image Captioning,https://aclanthology.org/W19-1803/
ghazouani-etal-2019-assessing,2019,Assessing socioeconomic status of {T}witter users: A survey,https://aclanthology.org/R19-1046/
yaneva-etal-2019-survey,2019,A Survey of the Perceived Text Adaptation Needs of Adults with Autism,https://aclanthology.org/R19-1155/
belinkov-glass-2019-analysis,2019,Analysis Methods in Neural Language Processing: A Survey,https://aclanthology.org/Q19-1004/
sun-etal-2019-mitigating,2019,Mitigating Gender Bias in Natural Language Processing: Literature Review,https://aclanthology.org/P19-1159/
lawrence-reed-2019-argument,2019,Argument Mining: A Survey,https://aclanthology.org/J19-4006/
ponti-etal-2019-modeling,2019,Modeling Language Variation and Universals: A Survey on Typological Linguistics for Natural Language Processing,https://aclanthology.org/J19-3005/
iyer-etal-2019-survey,2019,A Survey on Ontology Enrichment from Text,https://aclanthology.org/2019.icon-1.11/
oco-roxas-2018-survey,2018,A Survey of Machine Translation Work in the {P}hilippines: From 1998 to 2018,https://aclanthology.org/W18-2204/
fabbri-etal-2018-tutorialbank,2018,"{T}utorial{B}ank: A Manually-Collected Corpus for Prerequisite Chains, Survey Extraction and Resource Recommendation",https://aclanthology.org/P18-1057/
ocampo-diaz-ng-2018-modeling,2018,Modeling and Prediction of Online Product Review Helpfulness: A Survey,https://aclanthology.org/P18-1065/
neale-2018-survey,2018,A Survey on Automatically-Constructed {W}ord{N}ets and their Evaluation: Lexical and Word Embedding-based Approaches,https://aclanthology.org/L18-1270/
rehm-hegele-2018-language,2018,"Language Technology for Multilingual {E}urope: An Analysis of a Large-Scale Survey regarding Challenges, Demands, Gaps and Needs",https://aclanthology.org/L18-1519/
norman-etal-2018-automating,2018,Automating Document Discovery in the Systematic Review Process: How to Use Chaff to Extract Wheat,https://aclanthology.org/L18-1582/
soria-etal-2018-dldp,2018,The {DLDP} Survey on Digital Use and Usability of {EU} Regional and Minority Languages,https://aclanthology.org/L18-1656/
chu-wang-2018-survey,2018,A Survey of Domain Adaptation for Neural Machine Translation,https://aclanthology.org/C18-1111/
kutuzov-etal-2018-diachronic,2018,Diachronic word embeddings and semantic shifts: a survey,https://aclanthology.org/C18-1117/
yadav-bethard-2018-survey,2018,A Survey on Recent Advances in Named Entity Recognition from Deep Learning models,https://aclanthology.org/C18-1182/
niklaus-etal-2018-survey,2018,A Survey on Open Information Extraction,https://aclanthology.org/C18-1326/
knyazeva-etal-2018-les,2018,Les m{\'e}thodes {\guillemotleft} apprendre {\`a} chercher {\guillemotright} en traitement automatique des langues : un {\'e}tat de l{'}art [A survey of learning-to-search techniques in Natural Language Processing],https://aclanthology.org/2018.tal-1.2/
serban-etal-2018-survey,2018,A Survey of Available Corpora For Building Data-Driven Dialogue Systems: The Journal Version,https://aclanthology.org/2018.dnd-9.7/
gollapudi-choppella-2017-notion,2017,Notion of Semantics in Computer Science - A Systematic Literature Review,https://aclanthology.org/W17-7562/
mazziotta-kahane-2017-extent,2017,To What Extent is Immediate Constituency Analysis Dependency-Based? A Survey of Foundational Texts,https://aclanthology.org/W17-6515/
goncalo-oliveira-2017-survey,2017,"A Survey on Intelligent Poetry Generation: Languages, Features, Techniques, Reutilisation and Evaluation",https://aclanthology.org/W17-3502/
zielinski-mutschke-2017-mining,2017,Mining Social Science Publications for Survey Variables,https://aclanthology.org/W17-2907/
schmidt-wiegand-2017-survey,2017,A Survey on Hate Speech Detection using Natural Language Processing,https://aclanthology.org/W17-1101/
wang-etal-2017-short,2017,"A Short Survey on Taxonomy Learning from Text Corpora: Issues, Resources and Recent Advances",https://aclanthology.org/D17-1123/
mulki-etal-2017-modern,2017,Modern Trends in {A}rabic Sentiment Analysis: A Survey,https://aclanthology.org/2017.tal-3.3/
ganek-eriks-brophy-2016-language,2016,The Language {EN}vironment Analysis ({LENA}) system: A literature review,https://aclanthology.org/W16-6504/
eger-etal-2016-lemmatization,2016,Lemmatization and Morphological Tagging in {G}erman and {L}atin: A Comparison and a Survey of the State-of-the-art,https://aclanthology.org/L16-1239/
dipersio-cieri-2016-trends,2016,Trends in {HLT} Research: A Survey of {LDC}{'}s Data Scholarship Program,https://aclanthology.org/L16-1255/
losnegaard-etal-2016-parseme,2016,{PARSEME} Survey on {MWE} Resources,https://aclanthology.org/L16-1364/
rosen-etal-2016-mwes,2016,{MWE}s in Treebanks: From Survey to Guidelines,https://aclanthology.org/L16-1368/
koiso-etal-2016-survey,2016,Survey of Conversational Behavior: Towards the Design of a Balanced Corpus of Everyday {J}apanese Conversation,https://aclanthology.org/L16-1702/
bisazza-federico-2016-surveys,2016,{S}urveys: A Survey of Word Reordering in Statistical Machine Translation: Computational Models and Language Phenomena,https://aclanthology.org/J16-2001/
neubig-watanabe-2016-optimization,2016,Optimization for Statistical Machine Translation: A Survey,https://aclanthology.org/J16-1001/
ohoran-etal-2016-survey,2016,Survey on the Use of Typological Information in Natural Language Processing,https://aclanthology.org/C16-1123/
hicks-etal-2016-analysis,2016,An Analysis of {W}ord{N}et{'}s Coverage of Gender Identity Using {T}witter and The National Transgender Discrimination Survey,https://aclanthology.org/2016.gwc-1.19/
shoufan-alameri-2015-natural,2015,Natural Language Processing for Dialectical {A}rabic: A Survey,https://aclanthology.org/W15-3205/
osborne-liang-2015-survey,2015,A Survey of Ellipsis in {C}hinese,https://aclanthology.org/W15-2130/
friedrich-etal-2015-annotating,2015,"Annotating genericity: a survey, a scheme, and a corpus",https://aclanthology.org/W15-1603/
ferraro-etal-2015-survey,2015,A Survey of Current Datasets for Vision and Language Research,https://aclanthology.org/D15-1021/
nagase-etal-2015-survey,2015,A survey of usage environment of machine translation by professional translators,https://aclanthology.org/2015.mtsummit-users.9/
schluter-2015-critical,2015,A critical survey on measuring success in rank-based keyword assignment to documents,https://aclanthology.org/2015.jeptalnrecital-court.9/
canales-martinez-barco-2014-emotion,2014,Emotion Detection from text: A Survey,https://aclanthology.org/W14-6905/
hernandez-a-gomez-2014-survey,2014,"Survey in sentiment, polarity and function analysis of citation",https://aclanthology.org/W14-2115/
mesa-lao-2014-speech,2014,Speech-Enabled Computer-Aided Translation: A Satisfaction Survey with Post-Editor Trainees,https://aclanthology.org/W14-0315/
petrolito-bond-2014-survey,2014,A Survey of {W}ord{N}et Annotated Corpora,https://aclanthology.org/W14-0132/
hasan-ng-2014-automatic,2014,Automatic Keyphrase Extraction: A Survey of the State of the Art,https://aclanthology.org/P14-1119/
shaalan-2014-survey,2014,A Survey of {A}rabic Named Entity Recognition and Classification,https://aclanthology.org/J14-2008/
kuhn-2014-survey,2014,A Survey and Classification of Controlled Natural Languages,https://aclanthology.org/J14-1005/
guo-etal-2014-crab,2014,{CRAB} 2.0: A text mining tool for supporting literature review in chemical cancer risk assessment,https://aclanthology.org/C14-2017/
johnston-etal-2013-spoken,2013,Spoken Dialog Systems for Automated Survey Interviewing,https://aclanthology.org/W13-4050/
ai-2013-perceptual,2013,Perceptual Feedback in Computer Assisted Pronunciation Training: A Survey,https://aclanthology.org/R13-2001/
ivanova-etal-2013-survey,2013,Survey on parsing three dependency representations for {E}nglish,https://aclanthology.org/P13-3005/
j-2013-machine,2013,Machine Translation Approaches and Survey for {I}ndian Languages,https://aclanthology.org/O13-2003/
dridan-oepen-2012-tokenization,2012,"{T}okenization: Returning to a Long Solved Problem {---} A Survey, Contrastive Experiment, Recommendations, and Toolkit {---}",https://aclanthology.org/P12-2074/
bank-schierle-2012-survey,2012,A Survey of Text Mining Architectures and the {UIMA} Standard,https://aclanthology.org/L12-1047/
chiarcos-2012-ontologies,2012,Ontologies of Linguistic Annotation: Survey and perspectives,https://aclanthology.org/L12-1545/
krahmer-van-deemter-2012-computational,2012,Computational Generation of Referring Expressions: A Survey,https://aclanthology.org/J12-1006/
dimitrova-etal-2011-survey,2011,Survey on Current State of {B}ulgarian-{P}olish Online Dictionary,https://aclanthology.org/W11-4107/
wiegand-etal-2010-survey,2010,A survey on the role of negation in sentiment analysis,https://aclanthology.org/W10-3111/
chen-ji-2010-graph,2010,Graph-Based Clustering for Computational Linguistics: A Survey,https://aclanthology.org/W10-2301/
lee-etal-2010-qualia,2010,Qualia Modification in Noun-Noun Compounds: A Cross-Language Survey,https://aclanthology.org/O10-2010/
fritzinger-etal-2010-survey,2010,A Survey of Idiomatic Preposition-Noun-Verb Triples on Token Level,https://aclanthology.org/L10-1504/
madnani-dorr-2010-generating,2010,Generating Phrasal and Sentential Paraphrases: A Survey of Data-Driven Methods,https://aclanthology.org/J10-3003/
tomanek-olsson-2009-web,2009,A Web Survey on the Use of Active Learning to Support Annotation of Text Data,https://aclanthology.org/W09-1906/
baldwin-etal-2009-prepositions,2009,Prepositions in Applications: A Survey and Introduction to the Special Issue,https://aclanthology.org/J09-2001/
reed-etal-2008-linguistic,2008,"The {L}inguistic {D}ata {C}onsortium Member Survey: Purpose, Execution and Results",https://aclanthology.org/L08-1006/
elenius-etal-2008-language,2008,Language Resources and Tools for {S}wedish: A Survey,https://aclanthology.org/L08-1410/
artstein-poesio-2008-survey,2008,Survey Article: Inter-Coder Agreement for Computational Linguistics,https://aclanthology.org/J08-4004/
lu-etal-2008-analyzing,2008,Analyzing {C}hinese Synthetic Words with Tree-based Information and a Survey on {C}hinese Morphologically Derived Words,https://aclanthology.org/I08-4008/
hammarstrom-2007-survey,2007,A Survey and Classification of Methods for (Mostly) Unsupervised Learning of Morphology,https://aclanthology.org/W07-2446/
meng-etal-2006-statistical,2006,Statistical Survey of Monophthong Formants in {M}andarin for Students Being Trained as Broadcasters,https://aclanthology.org/Y06-1037/
hsieh-huang-2006-conset,2006,When Conset Meets Synset: A Preliminary Survey of an Ontological Lexical Resource Based on {C}hinese Characters,https://aclanthology.org/P06-2050/
gillard-etal-2006-question,2006,Question Answering Evaluation Survey,https://aclanthology.org/L06-1312/
lagoudaki-2006-translation,2006,Translation Memories Survey 2006: User{'}s Perceptions Around {TM} Usage,https://aclanthology.org/2006.tc-1.2/
hsieh-2005-word,2005,Word Meaning Inducing via Character Ontology: A Survey on the Semantic Prediction of {C}hinese Two-Character Words,https://aclanthology.org/I05-3008/
murata-etal-2005-trend,2005,Trend Survey on {J}apanese Natural Language Processing Studies over the Last Decade,https://aclanthology.org/I05-2043/
zielinski-2005-research,2005,Research Meets Practice: t-survey 2005: An Online Survey on Terminology Extraction and Terminology Management,https://aclanthology.org/2005.tc-1.10/
poesio-etal-2004-discourse,2004,Discourse-New Detectors for Definite Description Resolution: A Survey and a Preliminary Proposal,https://aclanthology.org/W04-0707/
lai-bird-2004-querying,2004,Querying and Updating Treebanks: A Critical Survey and Requirements Analysis,https://aclanthology.org/U04-1019/
lavelli-etal-2004-critical,2004,A Critical Survey of the Methodology for {IE} Evaluation,https://aclanthology.org/L04-1245/
sekine-nobata-2003-survey,2003,A survey for Multi-Document Summarization,https://aclanthology.org/W03-0509/
binnenpoorte-etal-2002-field,2002,A Field Survey for Establishing Priorities in the Development of {HLT} Resources for {D}utch,https://aclanthology.org/L02-1252/
gaspari-2001-teaching,2001,Teaching machine translation to trainee translators: a survey of their knowledge and opinions,https://aclanthology.org/2001.mtsummit-teach.5/
carroll-oepen-2000-efficient,2000,Efficient Large-Scale Parsing {--} a Survey,https://aclanthology.org/W00-1601/
allen-choukri-2000-survey,2000,Survey of Language Engineering Needs: a Language Resources Perspective,https://aclanthology.org/L00-1238/
wiemer-hastings-etal-2000-dp,2000,{DP}: A Detector for Presuppositions in survey questions,https://aclanthology.org/A00-1013/
akman-1999-book,1999,Book Reviews: Survey of the State of the Art in Human Language Technology,https://aclanthology.org/J99-1005/
macklovitch-1999-regional,1999,Regional survey: {M}(A){T} in {N}orth {A}merica,https://aclanthology.org/1999.mtsummit-1.11/
somers-1998-survey,1998,Survey of methodological approaches to {MT},https://aclanthology.org/1998.amta-tutorials.2/
oneill-brown-1998-survey,1998,Survey of (second) language learning technologies,https://aclanthology.org/1998.amta-tutorials.3/
